t,s,x,y,psi,vx,vy,dpsi,delta,ax,ay,ddpsi,jerk,R_cmd,ddelta_cmd,ey,epsi,dv,v_ref,x_ref,y_ref,psi_ref,alpha,dmin,v_lead,d_gap,Fy_f,Fy_r
46.200000,1354.166754,1355.560749,-3.261068,-0.003728,28.032725,-0.007391,0.002508,0.000204,-0.022105,-0.001122,0.000549,0.004513,-18.988732,0.000080,-0.001476,0.000296,-4.967275,33.000000,1354.166754,-3.253853,-0.004150,0.000000,253.165185,28.000000,44.245450,28.110952,31.015594
46.250000,1355.568218,1356.962320,-3.266666,-0.003601,28.031651,-0.007458,0.002533,0.000206,-0.021474,-0.001349,0.000510,0.006499,-18.445954,0.000037,-0.001519,0.000300,-4.968349,33.000000,1355.568218,-3.259579,-0.004028,0.000000,254.566816,28.000000,44.243868,28.349515,31.311904
46.300000,1356.969628,1358.363840,-3.272090,-0.003474,28.030609,-0.007539,0.002552,0.000206,-0.020850,-0.001620,0.000381,0.025099,-17.908752,0.000003,-0.001546,0.000305,-4.969391,33.000000,1356.969628,-3.265148,-0.003906,0.000000,255.968393,28.000000,44.242337,28.515463,31.616867
46.350000,1358.370825,1359.765310,-3.277339,-0.003345,28.029597,-0.007623,0.002565,0.000205,-0.020233,-0.001672,0.000262,0.024817,-17.378188,-0.000010,-0.001589,0.000310,-4.970403,33.000000,1358.370825,-3.270527,-0.003784,0.000000,257.369917,28.000000,44.240858,28.665314,31.903180
46.400000,1359.772132,1361.166732,-3.282413,-0.003217,28.028616,-0.007702,0.002573,0.000204,-0.019626,-0.001584,0.000153,0.024479,-16.855602,-0.000020,-0.001619,0.000315,-4.971384,33.000000,1359.772132,-3.275745,-0.003660,0.000000,258.771390,28.000000,44.239427,28.786121,32.153770
46.450000,1361.173228,1362.568107,-3.287309,-0.003088,28.027664,-0.007771,0.002576,0.000203,-0.019029,-0.001383,0.000068,0.024084,-16.342105,-0.000024,-0.001647,0.000320,-4.972336,33.000000,1361.173228,-3.280789,-0.003537,0.000000,260.172814,28.000000,44.238044,28.883097,32.358483
46.500000,1362.574439,1363.969436,-3.292028,-0.002959,28.026742,-0.007827,0.002577,0.000202,-0.018443,-0.001112,0.000015,0.023652,-15.838190,-0.000021,-0.001677,0.000325,-4.973258,33.000000,1362.574439,-3.285654,-0.003413,0.000000,261.574190,28.000000,44.236707,28.962568,32.514797
46.550000,1363.975604,1365.370721,-3.296568,-0.002830,28.025849,-0.007870,0.002575,0.000201,-0.017869,-0.000865,-0.000033,0.023191,-15.344623,-0.000023,-0.001689,0.000330,-4.974151,33.000000,1363.975604,-3.290359,-0.003289,0.000000,262.975519,28.000000,44.235414,29.008491,32.627022
46.600000,1365.376560,1366.771963,-3.300929,-0.002702,28.024983,-0.007899,0.002573,0.000200,-0.017308,-0.000591,-0.000046,0.022698,-14.861980,-0.000015,-0.001716,0.000334,-4.975017,33.000000,1365.376560,-3.294870,-0.003164,0.000000,264.376802,28.000000,44.234165,29.049405,32.699102
46.650000,1366.777637,1368.173164,-3.305110,-0.002573,28.024145,-0.007919,0.002570,0.000199,-0.016762,-0.000384,-0.000056,0.022146,-14.392221,-0.000013,-0.001727,0.000338,-4.975855,33.000000,1366.777637,-3.299219,-0.003039,0.000000,265.778042,28.000000,44.232958,29.067851,32.740612
46.700000,1368.178507,1369.574325,-3.309112,-0.002445,28.023333,-0.007930,0.002567,0.000199,-0.016239,-0.000217,-0.000060,0.021394,-13.942003,-0.000010,-0.001736,0.000341,-4.976667,33.000000,1368.178507,-3.303390,-0.002914,0.000000,267.179240,28.000000,44.231791,29.073668,32.758640
46.750000,1369.579501,1370.975448,-3.312934,-0.002317,28.022547,-0.007933,0.002565,0.000199,-0.015730,-0.000077,-0.000051,0.020636,-13.504849,-0.000005,-0.001747,0.000343,-4.977453,33.000000,1369.579501,-3.307380,-0.002788,0.000000,268.580396,28.000000,44.230664,29.076786,32.759535
46.800000,1370.980457,1372.376532,-3.316576,-0.002188,28.021785,-0.007934,0.002562,0.000198,-0.015236,-0.000005,-0.000053,0.020063,-13.079319,-0.000006,-0.001740,0.000345,-4.978215,33.000000,1370.980457,-3.311207,-0.002662,0.000000,269.981512,28.000000,44.229574,29.063567,32.750209
46.850000,1372.381207,1373.777580,-3.320039,-0.002060,28.021047,-0.007929,0.002561,0.000198,-0.014753,0.000083,-0.000032,0.019546,-12.664389,0.000001,-0.001750,0.000347,-4.978953,33.000000,1372.381207,-3.314838,-0.002535,0.000000,271.382590,28.000000,44.228522,29.063280,32.733278
46.900000,1373.782088,1375.178598,-3.323317,-0.001930,28.020438,-0.007835,0.002614,0.000215,-0.012186,0.001879,0.001071,0.060996,-10.455698,0.000332,-0.001746,0.000348,-4.979562,33.000000,1373.782088,-3.318304,-0.002409,0.000000,272.783630,28.000000,44.227500,29.963217,32.714250
46.950000,1375.182770,1376.579586,-3.326412,-0.001796,28.019813,-0.007820,0.002667,0.000221,-0.012503,0.000308,0.001056,0.045008,-10.727916,0.000127,-0.001737,0.000352,-4.980187,33.000000,1375.182770,-3.321590,-0.002282,0.000000,274.184639,28.000000,44.226509,30.184282,32.902701
47.000000,1376.583589,1377.980543,-3.329322,-0.001661,28.019207,-0.007886,0.002702,0.000222,-0.012110,-0.001317,0.000708,0.001507,-10.390299,0.000010,-0.001728,0.000358,-4.980793,33.000000,1376.583589,-3.324693,-0.002154,0.000000,275.585616,28.000000,44.225549,30.237304,33.237181
47.050000,1377.984378,1379.381471,-3.332050,-0.001525,28.018612,-0.007998,0.002717,0.000219,-0.011906,-0.002249,0.000288,0.011941,-10.213934,-0.000064,-0.001699,0.000366,-4.981388,33.000000,1377.984378,-3.327632,-0.002027,0.000000,276.986562,28.000000,44.224619,30.228414,33.607091
47.100000,1379.384968,1380.782370,-3.334592,-0.001390,28.018030,-0.008117,0.002715,0.000214,-0.011651,-0.002369,-0.000040,0.009188,-9.994790,-0.000089,-0.001685,0.000374,-4.981970,33.000000,1379.384968,-3.330371,-0.001899,0.000000,278.387478,28.000000,44.223717,30.217724,33.921909
47.150000,1380.785698,1382.183241,-3.336950,-0.001255,28.017460,-0.008217,0.002701,0.000209,-0.011395,-0.002006,-0.000279,0.010221,-9.774114,-0.000098,-0.001654,0.000381,-4.982540,33.000000,1380.785698,-3.332945,-0.001771,0.000000,279.788364,28.000000,44.222844,30.176714,34.135286
47.200000,1382.186230,1383.584085,-3.339122,-0.001121,28.016903,-0.008286,0.002680,0.000205,-0.011143,-0.001384,-0.000426,0.010168,-9.557484,-0.000093,-0.001619,0.000388,-4.983097,33.000000,1382.186230,-3.335336,-0.001643,0.000000,281.189220,28.000000,44.221999,30.103269,34.231795
47.250000,1383.586904,1384.984901,-3.341107,-0.000988,28.016358,-0.008321,0.002655,0.000201,-0.010894,-0.000683,-0.000494,0.010005,-9.344002,-0.000079,-0.001583,0.000394,-4.983642,33.000000,1383.586904,-3.337543,-0.001514,0.000000,282.590048,28.000000,44.221181,29.999931,34.218130
47.300000,1384.987550,1386.385692,-3.342907,-0.000856,28.015826,-0.008324,0.002629,0.000197,-0.010645,-0.000068,-0.000524,0.009947,-9.130092,-0.000068,-0.001526,0.000398,-4.984174,33.000000,1384.987550,-3.339585,-0.001386,0.000000,283.990849,28.000000,44.220390,29.854342,34.114179
47.350000,1386.388000,1387.786456,-3.344522,-0.000726,28.015306,-0.008300,0.002604,0.000195,-0.010396,0.000485,-0.000496,0.009960,-8.916187,-0.000048,-0.001485,0.000401,-4.984694,33.000000,1386.388000,-3.341425,-0.001257,0.000000,285.391621,28.000000,44.219624,29.702188,33.941117
47.400000,1387.788594,1389.187195,-3.345952,-0.000597,28.014799,-0.008256,0.002581,0.000193,-0.010146,0.000867,-0.000455,0.009994,-8.700933,-0.000036,-0.001425,0.000402,-4.985201,33.000000,1387.788594,-3.343099,-0.001128,0.000000,286.792367,28.000000,44.218885,29.530903,33.724933
47.450000,1389.188992,1390.587910,-3.347198,-0.000469,28.014304,-0.008200,0.002561,0.000192,-0.009894,0.001120,-0.000399,0.010043,-8.484975,-0.000023,-0.001365,0.000402,-4.985696,33.000000,1389.188992,-3.344589,-0.000999,0.000000,288.193087,28.000000,44.218169,29.357761,33.486375
47.500000,1390.589536,1391.988601,-3.348262,-0.000342,28.013822,-0.008137,0.002545,0.000191,-0.009642,0.001267,-0.000331,0.010069,-8.268595,-0.000011,-0.001306,0.000401,-4.986178,33.000000,1390.589536,-3.345894,-0.000870,0.000000,289.593781,28.000000,44.217478,29.196219,33.242630
47.550000,1391.990056,1393.389268,-3.349145,-0.000215,28.013352,-0.008073,0.002531,0.000191,-0.009391,0.001285,-0.000277,0.010071,-8.052502,-0.000007,-0.001231,0.000399,-4.986648,33.000000,1391.990056,-3.347032,-0.000741,0.000000,290.994450,28.000000,44.216811,29.036477,33.008280
47.600000,1393.390381,1394.789913,-3.349847,-0.000089,28.012895,-0.008009,0.002521,0.000191,-0.009140,0.001279,-0.000202,0.010040,-7.837399,0.000005,-0.001177,0.000396,-4.987105,33.000000,1393.390381,-3.347968,-0.000611,0.000000,292.395095,28.000000,44.216166,28.910647,32.790931
47.650000,1394.790855,1396.190535,-3.350370,0.000036,28.012451,-0.007950,0.002514,0.000192,-0.008891,0.001182,-0.000142,0.009983,-7.623684,0.000009,-0.001110,0.000393,-4.987549,33.000000,1394.790855,-3.348737,-0.000482,0.000000,293.795717,28.000000,44.215543,28.798567,32.599747
47.700000,1396.191135,1397.591136,-3.350714,0.000162,28.012018,-0.007897,0.002509,0.000192,-0.008645,0.001050,-0.000089,0.009909,-7.411719,0.000012,-0.001048,0.000389,-4.987982,33.000000,1396.191135,-3.349322,-0.000352,0.000000,295.196315,28.000000,44.214942,28.709069,32.438297
47.750000,1397.591564,1398.991716,-3.350880,0.000287,28.011598,-0.007852,0.002507,0.000193,-0.008400,0.000905,-0.000036,0.009820,-7.201717,0.000016,-0.000993,0.000385,-4.988402,33.000000,1397.591564,-3.349720,-0.000223,0.000000,296.596891,28.000000,44.214362,28.646658,32.307934
47.800000,1398.991973,1400.392276,-3.350868,0.000413,28.011191,-0.007816,0.002507,0.000194,-0.008159,0.000719,-0.000006,0.009721,-6.993936,0.000014,-0.000927,0.000380,-4.988809,33.000000,1398.991973,-3.349953,-0.000093,0.000000,297.997445,28.000000,44.213803,28.593936,32.209429
47.850000,1400.392190,1401.792816,-3.350680,0.000538,28.010795,-0.007787,0.002509,0.000195,-0.007920,0.000583,0.000037,0.009610,-6.788649,0.000019,-0.000886,0.000376,-4.989205,33.000000,1400.392190,-3.349982,0.000036,0.000000,299.397978,28.000000,44.213263,28.576311,32.138923
47.900000,1401.792559,1403.193336,-3.350315,0.000664,28.010410,-0.007766,0.002512,0.000196,-0.007684,0.000417,0.000062,0.009486,-6.586137,0.000017,-0.000836,0.000372,-4.989590,33.000000,1401.792559,-3.349844,0.000166,0.000000,300.798490,28.000000,44.212743,28.568282,32.096394
47.950000,1403.192737,1404.593838,-3.349781,0.000784,28.010031,-0.007912,0.002417,0.000167,-0.007581,-0.002915,-0.001890,0.006770,-6.498891,-0.000581,-0.000794,0.000368,-4.989969,33.000000,1403.192737,-3.349521,0.000295,0.000000,302.198982,28.000000,44.212241,26.940225,32.082232
48.000000,1404.593067,1405.994321,-3.349079,0.000901,28.009664,-0.007926,0.002324,0.000155,-0.007338,-0.000275,-0.001875,0.006919,-6.290533,-0.000224,-0.000768,0.000360,-4.990336,33.000000,1404.593067,-3.349013,0.000425,0.000000,303.599454,28.000000,44.211758,26.511563,31.711885
48.050000,1405.993379,1407.394786,-3.348207,0.001014,28.009309,-0.007794,0.002264,0.000156,-0.007101,0.002632,-0.001197,0.009614,-6.086616,0.000003,-0.000741,0.000346,-4.990691,33.000000,1405.993379,-3.348338,0.000554,0.000000,304.999908,28.000000,44.211292,26.447653,31.093214
48.100000,1407.393502,1408.795234,-3.347166,0.001126,28.008966,-0.007583,0.002243,0.000162,-0.006868,0.004227,-0.000407,0.009401,-5.887210,0.000136,-0.000747,0.000330,-4.991034,33.000000,1407.393502,-3.347461,0.000684,0.000000,306.400342,28.000000,44.210844,26.501101,30.429473
48.150000,1408.793779,1410.195665,-3.345958,0.001239,28.008634,-0.007364,0.002255,0.000172,-0.006642,0.004378,0.000236,0.009183,-5.692357,0.000191,-0.000751,0.000313,-4.991366,33.000000,1408.793779,-3.346416,0.000813,0.000000,307.800759,28.000000,44.210412,26.589576,29.885140
48.200000,1410.193869,1411.596080,-3.344582,0.001353,28.008313,-0.007185,0.002289,0.000182,-0.006420,0.003578,0.000684,0.008963,-5.502084,0.000202,-0.000772,0.000297,-4.991687,33.000000,1410.193869,-3.345188,0.000942,0.000000,309.201158,28.000000,44.209997,26.727656,29.547490
48.250000,1411.594113,1412.996479,-3.343041,0.001470,28.008003,-0.007069,0.002337,0.000191,-0.006204,0.002320,0.000958,0.008741,-5.316414,0.000189,-0.000810,0.000282,-4.991997,33.000000,1411.594113,-3.343774,0.001071,0.000000,310.601540,28.000000,44.209597,26.932447,29.440650
48.300000,1412.994342,1414.396864,-3.341333,0.001590,28.007703,-0.007022,0.002391,0.000199,-0.005994,0.000930,0.001071,0.008518,-5.135360,0.000158,-0.000848,0.000270,-4.992297,33.000000,1412.994342,-3.342195,0.001200,0.000000,312.001906,28.000000,44.209212,27.189793,29.548037
48.350000,1414.394386,1415.797232,-3.339458,0.001712,28.007397,-0.007019,0.002457,0.000209,-0.006125,0.000057,0.001314,0.001589,-5.247202,0.000196,-0.000923,0.000261,-4.992603,33.000000,1414.394386,-3.340413,0.001329,0.000000,313.402256,28.000000,44.208842,27.693242,29.826811
48.400000,1415.794584,1417.197586,-3.337414,0.001838,28.007100,-0.007082,0.002520,0.000216,-0.005933,-0.001243,0.001268,0.001233,-5.081129,0.000127,-0.000996,0.000255,-4.992900,33.000000,1415.794584,-3.338466,0.001458,0.000000,314.802589,28.000000,44.208487,28.104305,30.273005
48.450000,1417.194598,1418.597923,-3.335193,0.001971,28.006779,-0.007067,0.002656,0.000244,-0.006414,0.000290,0.002711,-0.005773,-5.492931,0.000560,-0.001083,0.000252,-4.993221,33.000000,1417.194598,-3.336336,0.001586,0.000000,316.202907,28.000000,44.208148,29.827816,30.824129
48.500000,1418.594765,1419.998245,-3.332793,0.002110,28.006474,-0.007199,0.002781,0.000255,-0.006103,-0.002633,0.002501,-0.003398,-5.224144,0.000228,-0.001177,0.000257,-4.993526,33.000000,1418.594765,-3.334021,0.001714,0.000000,317.603209,28.000000,44.207824,30.566995,31.728336
48.550000,1419.994918,1421.398552,-3.330211,0.002254,28.006184,-0.007470,0.002866,0.000255,-0.005796,-0.005422,0.001712,0.012347,-4.959834,0.000003,-0.001257,0.000268,-4.993816,33.000000,1419.994918,-3.331542,0.001842,0.000000,319.003493,28.000000,44.207515,30.964270,32.840526
48.600000,1421.394886,1422.798844,-3.327446,0.002399,28.005909,-0.007806,0.002910,0.000249,-0.005515,-0.006721,0.000879,0.011753,-4.716784,-0.000120,-0.001356,0.000283,-4.994091,33.000000,1421.394886,-3.328862,0.001970,0.000000,320.403763,28.000000,44.207219,31.254410,33.948099
